wav_filename,wav_filesize,transcript
02803402f5.wav,134478,ওদের দেয়া যেতে পারে
0280908ae6.wav,150478,অন্যদিকে লংমার্চ
028124e28b.wav,89678,শক্তিশালী নয়
028153418f.wav,124878,আটকা পড়েছিল
02815f904a.wav,137678,ঐ বধূবেগমের অবস্থা
028170ad37.wav,80078,"ভজন, গজল"
02817ab72b.wav,102478,বোমা ফাটানোর মতোই
0281c9585c.wav,118478,অনেক দূরের এক ঢাকায়
028236f938.wav,198478,পরাগধানী থেকে পরাগ রেণুর
0282f9a15c.wav,140878,মোশরেফা মিশু বলছেন
02830c1501.wav,76878,বেরিয়ে আসেন
0283b4289d.wav,76878,কিছু সমস্যা আছে
02842b9871.wav,80078,দুই প্লাটুন বিজিবি
0284410b89.wav,76878,মারা যাওয়ার পরেও
028486c8fe.wav,76878,দলকে সহজ জয়
0284eeaf0d.wav,115278,সম্পদের হিসাব বিবরণী
02853a40e9.wav,92878,পেনসিল স্কেচের
0285652a5f.wav,80078,তারপর সোজা
0285a030a1.wav,153678,অ্যাপল ম্যাকিন্টশ
0285a838ae.wav,99278,ভারতে তাঁর দ্বিতীয় অভিযান
0285f27324.wav,147278,ওপেনের তৃতীয় রাউন্ড শেষেও
0286202638.wav,89678,এসময় পুলিশের সঙ্গে
028723ce6f.wav,99278,এসব ব্যাপারে
02872f3016.wav,105678,জানান আশ্রাফ হাওলাদার
0287aa71a5.wav,73678,আর যেহেতু আমরা
0287f8f9fe.wav,89678,ক্ষমা চেয়েছেন
0287feb05e.wav,102478,মাছরাঙা টেলিভিশন
0288068f47.wav,140878,তিনি কতটা জনপ্রিয়তা
0288346800.wav,163278,পাথরঘাটার গির্জেটা কি
0288785d13.wav,67278,দোকানে রাখি
02893ce829.wav,128078,এফবিআইয়ের প্রতিনিধি এসেও
02897ecb78.wav,80078,এক টুকরো চামড়া
02898fce47.wav,80078,ধাওয়া পাল্টা ধাওয়া
0289da7825.wav,99278,তাঁকে দেখে
028a05b519.wav,89678,ক্লাইটোরিস
028aed1b5b.wav,108878,ইংরাজী পড়িয়া হইয়াছে
028cfebe4a.wav,176078,"এউপলক্ষে পোস্টার, লিফলেট, মাইকিং"
028db6bb27.wav,115278,বাংলাদেশে এইচআইভি/এইডস রোগীর সংখ্যা
028df670e9.wav,115278,ইদি আমিনের সৈন্যদের হাতে
028dff8ffd.wav,105678,৯৩২ কোটি ডলার
028e8c2652.wav,80078,বর্তমান লেখাটা
028e9788ce.wav,105678,ইউক্রেনে পাঠাতে সম্মত হয়েছে
028eb9e496.wav,214478,নিজেকে মূলত একজন প্লেব্যাক সিঙ্গার
028f3d19fb.wav,102478,দেয় ধূমপানকারীদের
028f42785e.wav,83278,যে কোনো মুহূর্তে
028f568e34.wav,102478,ওর চলে যাওয়া
028f9a408f.wav,128078,জনপ্রিয় হিন্দি ছবি
028ff41bf1.wav,153678,সতর্কতা সঙ্কেত দিলে
02902c9d52.wav,96078,প্রায় শত বছরের বিকাশ
0290633925.wav,99278,সুতরাং সমস্যা হবেনা
0290db8079.wav,83278,থেকে মুক্ত
0291d1718d.wav,99278,প্রত্যক্ষ ও পরোক্ষভাবে ক্ষতিগ্রস্তরা
029235f871.wav,115278,"না, তিনি বড় অল্পবয়স্কা"
02927a25ad.wav,121678,ওইদিনের সহিংসতায়
02929666e2.wav,76878,তুলে ধরে তিনি বলেন
0292af7112.wav,118478,নিয়মিত কমিশন সভায়
029340e4b0.wav,89678,দিয়ে তৈরি
029358de2b.wav,144078,রান পাননি বললেই চলে
02935fe638.wav,86478,ভারতকে ট্রানজিট দেয়া
0293ce189b.wav,166478,গোলের পর নেইমারের উদযাপন
0293e28b41.wav,89678,শুরু হয় দুই দিক থেকে
029446e9bb.wav,73678,ক্লান্ত হয়ে
029457b3ff.wav,128078,এই চরিত্রের জন্য
0296c22483.wav,73678,দরবারও করেছেন
02976c920b.wav,134478,৩০-৪০ বছরে
0297e966c8.wav,137678,বমি করে
0298035652.wav,140878,টিটকারি দিয়ে বলতাম
02982d2a56.wav,115278,তা গার্মেন্ট শিল্পের শ্রমিকদের
0298b81e15.wav,89678,২৮ জনের
0298c17195.wav,99278,ওর পরনের মোটা বাইনের শাড়িটি
0299383a70.wav,134478,বেসরকারি শিক্ষাপ্রতিষ্ঠানের শিক্ষার্থীদের
02999ed5f5.wav,108878,এবং চন্দ্র পৃষ্টে অবতরণকারী
0299e45b9d.wav,166478,আবারো তাদের বাড়িতে নিয়ে আসে
029aec0dca.wav,102478,শিশুটিকে একটা কুয়ার মধ্যে
029b62c0ee.wav,89678,একুশের কৃষ্ণচূড়া
029b75cba6.wav,105678,ঘোষণা দিয়েছেন প্রকাশ্যে
029bb007d1.wav,131278,এক সাংবাদিক বৈঠকে
029be1852b.wav,92878,তারা কতটা সচেতন
029c0ac9fb.wav,102478,ছিটকিনিটা আস্তে খুলে
029c0e3b20.wav,227278,অনেক সময় একপক্ষ বাধ্য হয় আত্মহত্যা কিংবা ভয়ঙ্কর কিছু একটা করতে।
029c202b68.wav,92878,পারছেন না
029c62ceb2.wav,134478,২০১৫ সালের
029c86de21.wav,124878,তাদের সঙ্গে কোনো বন্ধুত্ব নেই
029c98e361.wav,96078,কল্পনার চোখে আজাদ দেখতে পেল
029cc05330.wav,124878,সময়মত সরবরাহ করার
029cd9681b.wav,108878,আর ধন্য হইবেন না
029dd0c709.wav,89678,গোপন রাখার চেষ্টা করে
029dfb64bc.wav,115278,প্রবেশ করতে পারবেন না
029dff5309.wav,240078,"মোজাম্মেল হক বলেন, ঘরে ঘরে চাকুরী একটি রাজনৈতিক শ্লোগান।"
029eca0922.wav,83278,এভাবে দিন ফুরিয়ে যাবে
029f32c25e.wav,92878,রড জাতীয় কিছু দিয়ে
029f54daae.wav,54478,কালা
029f580a1d.wav,83278,তখন আনন্দে আত্মহারা
029fba7849.wav,99278,আমরা সহজেই বলতে পারি
02a0db5466.wav,118478,বিশেষ ওই আদালতকে
02a1053c41.wav,60878,পূর্ব ইউক্রেনে
02a1946591.wav,105678,তিন যুগের স্বেচ্ছা নির্বাসনে
02a1f3c52a.wav,112078,অর্থনীতির ক্ষেত্রে জাপান আজ
02a23fabef.wav,128078,কিছুদূর চলতেই লোহার সেতু
02a28210fa.wav,112078,নতুন বেতন কাঠামো নির্ধারণে
02a2a23b4b.wav,118478,মোহামেডান স্পোর্টিং ক্লাব লিমিটেড
02a2a6cc94.wav,115278,সেখান থেকে এসে
02a2f2adf7.wav,96078,বিবাহ
02a308937e.wav,89678,দেশব্যাপী ষষ্ঠ বারের মত
02a31edbbb.wav,96078,সত্যিই ধন্য হয়ে গেছে
02a32ac28b.wav,99278,কোন যুক্তিসঙ্গত কারণ নেই
02a377a5f1.wav,67278,ব্রাজিল একাদশ
02a3fde7c6.wav,105678,আজ ১৩ দিন ধরে
02a4404cda.wav,137678,দলে সুস্থ রাজনীতির চর্চা হবে না
02a49b5fa4.wav,86478,শ্রমিকদের পরিবারের জীবন
02a571de1c.wav,118478,"এদিকে, স্প্যানিশ গোয়েন্দারা জানিয়েছেন"
02a5b380a5.wav,92878,অধিগ্রহণ করে
02a6009c10.wav,99278,আঙুর গাছের তলে
02a66da22f.wav,121678,বুধবার শীতলক্ষ্যা নদীতে
02a9885369.wav,115278,ক্ষুদ্রাকৃতির এ রচনাটি পড়ে
02a988c6ab.wav,89678,তাঁর সম্মানে
02a9d0f3ac.wav,99278,জাতীয় সংগীত গান
02a9de204a.wav,153678,চিন্তা করিতে গিয়া
02aa05a622.wav,131278,এই ক্যাম্পগুলোতে
02aa6a7487.wav,86478,মাঝের এ সময়ে
02aab61a05.wav,96078,তৈরি করতে
02ab92d984.wav,64078,বসে থাকি
02abaaac61.wav,131278,কোনো এক মন্থর সন্ধ্যায়
02ac574b88.wav,67278,আমার বয়স
02acabc3e4.wav,121678,এগুলোর মধ্যে দেখা মিলবে
02acb86002.wav,131278,ব্যাপন প্রক্রিয়া চলতে থাকে
02ad60e4a2.wav,156878,খুঁজে পেলেন তিনি
02adfd10dd.wav,153678,ট্রেন এগিয়ে যায় বাধাহীন
02ae17e859.wav,99278,রবীন্দ্র ভারতী বিশ্ববিদ্যালয়ে
02ae45bbd9.wav,73678,ধর্মঘট
02af813db1.wav,89678,ফিলিপাইনের সংস্কার হল
02b008cb4a.wav,124878,প্রথম কৃষ্ণাঙ্গ প্রেসিডেন্ট
02b03a0132.wav,121678,প্রশিক্ষণ প্রসঙ্গে
02b08101b8.wav,83278,ড্যানিয়েল থেকে
02b1bc79fb.wav,128078,ঢাকা বিশ্ববিদ্যালয়ে ভর্তি হয়ে
02b1ce909a.wav,102478,দক্ষিণারঞ্জনের বায়না
02b25af5d4.wav,121678,খিলগাঁও ফ্লাইওভারের
02b25ccc39.wav,115278,মামাতো বোন
02b29beaea.wav,121678,ভারতের সুন্দরবনের ক্ষেত্রে
02b2e2b368.wav,108878,চিকিৎসক মৃত ঘোষণা করেন
02b3990029.wav,131278,রেলের উদ্ধারকর্মীরা কোনো প্রকার
02b459c633.wav,137678,আগুন জ্বালিয়ে বিক্ষোভ করে
02b4b3be6c.wav,105678,ডাকাত পড়েছে
02b6463d20.wav,115278,দুটো চপ
02b651f318.wav,134478,উন্মুক্ত করি
02b6604f04.wav,131278,বা নিচুস্তরের বিষয় নয়
02b6ae6392.wav,160078,১৯৯৫ সালের বড়দিনে হলেও
02b6b74ee3.wav,166478,ছেলে বই পড়ছে দেখে
02b6f9590e.wav,118478,"স্বাস্থ্য সচিব, জনপ্রশাসন সচিব"
02b7495ade.wav,156878,প্রদর্শনীতে ল্যান্ড অব ফ্যান্টাসি নামে
02b7f91772.wav,92878,এ্যাটর্নি জেনারেল
02b7fe9e83.wav,86478,আত্মহত্যা করবে
02b826cb62.wav,115278,বিতর্কিত এই ক্রিকেট প্রশাসক
02b840e5bf.wav,108878,ভাবিয়া ভাবিয়া
02b840ef8e.wav,198478,মেজর অব. কাজী এমদাদুল হক
02b8726bba.wav,96078,মনোযোগ দিতে হবে
02b876040c.wav,89678,ফুটবল তারকা
02b8aad75a.wav,96078,"এদিকে, ঐশীর ছোট চাচা"
02b90971c8.wav,124878,কেন্দ্রীয় কর্মসূচির অংশ হিসেবে
02b922a1df.wav,89678,এক হাতের কনুই
02b9a07621.wav,121678,শামীম আহসান জানিয়েছেন
02b9e44579.wav,140878,কংগ্রেস নেতৃত্বাধীন
02ba0820a4.wav,102478,ওপর জোর দেয়ার
02ba4fe759.wav,96078,ছেলে জুটিয়ে
02ba6bfb72.wav,112078,মককা শরিফ
02bac438ff.wav,131278,বাসুদেব নামে সচরাচর
02bb6d912f.wav,224078,শনিবার বৃষ্টির মধ্যে
02bba0b22d.wav,73678,প্রকৃতি ও প্রাণ
02bbd9704c.wav,150478,বঙ্গমাতা শেখ ফজিলাতুন্নেসা মুজিবের নামে
02bbf31bf3.wav,112078,মোকাবিলার বিষয়কেও
02bbf69a63.wav,134478,নিষ্ফল পার হওয়ার পর
02bc0e729a.wav,121678,মানুষ যেন আরও বেশি
02bc5ff2b3.wav,281678,তার বিখ্যাত গ্রন্থ প্রিন্সপিয়া
02bc842592.wav,115278,ভোটাররা তার সম্পর্কে
02bd07e40f.wav,121678,মম্মান্তিক কষ্ট আর নাই
02bd5dcdc1.wav,92878,বাংলাদেশের মুক্তিযুদ্ধ
02bdec2068.wav,86478,দীর্ঘমেয়াদি পরিকল্পনা
02be30417d.wav,89678,এরশাদ মোটরসাইকেলে করে
02bea56b89.wav,156878,প্রাচীন ভাষ্যের ও টীকার
02bead4499.wav,105678,পাশাপাশি বসিয়ে
02befd78e1.wav,92878,ফের শুরু হয়েছে
02bf30885a.wav,105678,গৃহকর্মীকে নির্ধারিত মজুরির চেয়ে
02bf5ae6b1.wav,137678,ওঁর সঙ্গে বন্ধুত্ব হয়েছিল
02bf74e359.wav,83278,সবচেয়ে বেশি হারে
02bfafcbfa.wav,131278,বাংলা একাডেমী আয়োজিত অনুষ্ঠানে
02bfe5f31f.wav,76878,ধারণ করে
02c08469fe.wav,118478,আগামী সপ্তাহে অনুষ্ঠেয়
02c08f5be4.wav,252878,ক্ষমতাসীন কংগ্রেসের সংসদ সদস্য
02c0e3d44e.wav,128078,অ্যান্ড্রু জেড ফায়ার
02c0e726ef.wav,102478,যেসব শ্রমিক
02c1592de4.wav,150478,বিদেশ ফেরত মেয়ের চরিত্রে
02c1d916e7.wav,124878,পার্থক্য দেখানোর জন্য
02c204ccc7.wav,67278,নেমে আসে
02c210caab.wav,108878,এই হলো সৃষ্টির মূলতত্ত্ব
02c2413af8.wav,172878,সবশেষে গোলমরিচের গুড়া
02c25c699a.wav,86478,তিনি জবাব দিলেন
02c2b3ac1a.wav,80078,বিজ্ঞান ও প্রযুক্তি বিষয়ক
02c2d6e05e.wav,102478,তাদের কণ্ঠে থাকে
02c30d21ea.wav,67278,দু-একজন ছাড়া
02c33f4d08.wav,118478,তৎপর থাকবে
02c352dd19.wav,83278,হত্যা মামলার মতো
02c38c1032.wav,128078,শুভযাত্রার লাক্সারি পরিবহনে
02c3a34184.wav,76878,মার্তিনোকে
02c3ab69a9.wav,153678,তার দাফন হয়
02c3bd74d0.wav,86478,বুয়েটের গেইটে
02c3c84f6d.wav,134478,ঝুলিয়ে রাখি হাসি
02c41593e2.wav,112078,অনুষ্ঠান উদ্বোধন করতে
02c44f190d.wav,115278,রোগীদের সেবা প্রদান করা
02c4dfbf2a.wav,134478,জন্মস্থানের খুব কাছে
02c50b70d6.wav,92878,দ্রুতই খবরটি ছড়িয়ে পড়ে
02c530b5eb.wav,128078,যাতে সবার নাম ঠিকানা
02c546df5e.wav,76878,সরকার অস্বীকার করেছে
02c559647e.wav,64078,এগিয়ে নেয়ার
02c5730b4d.wav,121678,৪৭১ কোটি ডলারে নেমে আসে
02c5bea653.wav,89678,সিংহ ছাড়া
02c6403b4f.wav,112078,শিল্পায়িত করতে পারবো
02c6794c36.wav,124878,জোজ টামায়োর সঙ্গে
02c6da1665.wav,73678,দিপু রায় চৌধুরী
02c6e747d0.wav,108878,অনুপমার প্রেম
02c73d4494.wav,70478,দুঃখ-কষ্ট-যন্ত্রণা
02c754f215.wav,102478,চব্বিশটি গান বা পদ আছে
02c7cbe1d9.wav,115278,ওয়ার্ল্ড মুসলিম কংগ্রেসের উপদেষ্টা
02c7e47130.wav,128078,দবির সাহেবের সংসার ছবির গান
02c85fa8b7.wav,118478,এত ভোরবেলা
02c9242f29.wav,182478,"আইহো, ভারতের"
02c9980660.wav,83278,১টি পেঁয়াজ
02ca2f6050.wav,121678,সমাবেশ স্থগিত করার কথা
02ca3f98d0.wav,115278,আমার তাহা জানিবার
02ca6ed1a2.wav,124878,অন্তর্ধান সম্পর্কিত আরও একটা কাহিনি
02ca8976b5.wav,102478,ইউক্রেইন সীমান্তে
02caa0728a.wav,80078,একটু স্থান দিই
02cad62f5c.wav,102478,মাটি থেকে দেখলে
02cae56d25.wav,115278,প্রতিদ্বন্দ্বিতার চ্যালেঞ্জ
02cae9a782.wav,121678,ভারতীয় সাহিত্যিক সুনীল গঙ্গোপাধ্যায়ের সাথে
02cbe38673.wav,124878,অন্ধ করে দিয়েছিল
02cc181194.wav,105678,সুরাইয়া মুলতানিকার
02cc7e376b.wav,89678,সকালে ছোটদার গিটারে
02cd2e6b37.wav,70478,কোন মতে
02cde424b7.wav,102478,স্যাটেলাইট দর্শকফোরাম
02ce6bdd62.wav,83278,বাঁশি
02cee0859e.wav,105678,বৃহস্পতিবার নির্বাচন কমিশন ঘোষিত
02cf9c324c.wav,150478,এখন কুষাণের সঙ্গে
02cfe012e2.wav,60878,বন্ধ করে
02d0691525.wav,102478,বাংলাদেশের মানুষের কথা
02d07ddeeb.wav,86478,এ নির্বাচন সামনে রেখে
02d0d5ff5a.wav,70478,বাংলাদেশে সাগরতীরে
02d10efb15.wav,150478,৫ই এবং ৬ই মে
02d11f0715.wav,121678,এদের কয়েকজন আমাকে বলছিলেন
02d120d36d.wav,118478,বাড়ানোর উদ্দেশ্যে
02d1667941.wav,118478,বিবিসির এ্যালেক্স লাস্টের কাছে
02d1a73d9c.wav,92878,ভূতের সিনেমা দেখেই
02d1bf2426.wav,166478,তাপমাত্রা অনেক বেড়েছে
02d1cbd502.wav,124878,শীতে খুশকিমুক্ত চুলের জন্য
02d28ee19a.wav,86478,আদালতে হাজির ছিলেন
02d2b01078.wav,134478,মেয়েটির আগ্রহ কমে যায়
02d2b616fc.wav,121678,ছিলেন বদ্ধপরিকর
02d2c3b942.wav,128078,কেন্দ্রটিতে ভোটগ্রহণ বন্ধ
02d2cc0855.wav,118478,সাহিত্যে প্রেমে-প্রতিবাদে
02d30840a2.wav,121678,আমি ওখানে ক্রমাগতভাবে
02d328c250.wav,89678,মহিলারাও ছিলেন
02d3a02a9c.wav,118478,এ সব অভিযোগের তদন্ত করে
02d3a7c472.wav,153678,এমনকি মাটি দিয়েও
02d40ae560.wav,92878,বিধ্বংসী হয়ে ওঠে
02d42d7c1f.wav,105678,রাজ্য সভার
02d4b0dc47.wav,105678,সতর্কতার সাথেই চলছে
02d4b91048.wav,48078,তারিখ
02d4deee1c.wav,131278,এ ছাড়া তার আর কোন
02d5ecf538.wav,131278,দশম অবতার
02d612e0ab.wav,105678,তখন বাংলাদেশের কিছু পত্রিকায়
02d66d3258.wav,115278,সিলেটবাসী সবচেয়ে বেশি উদ্বিগ্ন
02d67eaaba.wav,115278,তাঁরাই অসাম্প্রদায়িক চেতনাবোধ
02d6b642d7.wav,243278,আসলে ভারত-যুক্তরাষ্ট্র সম্পর্কের ক্ষেত্রে খুবই নাজুক একটা সময় চলছে।
02d6be0865.wav,54478,মোবারক
02d71698fd.wav,83278,বাকের ভাই
02d73e5563.wav,131278,উত্তরসুরী হিসেবে
02d75017b6.wav,96078,এ কারণেই এটির এত কদর
02d756d136.wav,54478,হবিগঞ্জ
02d7968c33.wav,92878,"বিপাশা, সপ্তপদীতে"
02d7a87859.wav,89678,রাজাকে বুঝিয়ে বললেন যে
02d7bb4f99.wav,112078,এর ভঙ্গিটি ব্যবহার করি
02d805884f.wav,147278,শিশুর ড্রয়িং খাতার মতো
02d833c8fb.wav,99278,হৃদয় খান
02d8bdd8f4.wav,92878,পেতে গেলে তাদের এমন
02d9528f0a.wav,76878,মিষ্টি মিষ্টি বরই
02d9cd89b3.wav,73678,সম্পর্ক থাকে
02d9ff017c.wav,112078,অবশ্য সড়ক বা রেলপথে আসেন
02daa2a58b.wav,99278,একটু দেখল
02dad45d2b.wav,86478,মামলায় রোববার রাতে
02dafab13e.wav,102478,মিঃ রহমান তা
02db3d7835.wav,115278,নতুন প্রজন্মকেধ্বংস করবেন না
02db4539c3.wav,96078,ধুলায় মিশিয়ে দিয়েছিল
02dbbd683d.wav,108878,পাকিস্তানি গণমাধ্যম সংশ্লিষ্টরা
02dbdf593a.wav,89678,তাকে সুস্থ করে তোলার জন্য
02dc1bc489.wav,99278,কবি ইলিয়ট মূলত
02dc759595.wav,83278,সব সময়ই আসছে
02dcf1757f.wav,80078,জাতি গ্রহণ করতে পারে
02dd1561ac.wav,121678,এটি তাদের জেনারেটরের ফল্ট।
02dd4be697.wav,96078,দুই সম্প্রদায়ই সমান পারদর্শী
02dd821507.wav,89678,বিক্ষোভকারী নন
02de0589c1.wav,121678,লেবানন থেকে
02de4beebf.wav,131278,যখন তিনি আমাদের দেখে
02de57bfe9.wav,80078,আর কী আছে
02de72bd1e.wav,128078,ও চাঙ্গা করার লক্ষ্যেই
02de83d61d.wav,92878,সংসদ বহাল রেখে হবে
02deb835cd.wav,105678,পুলিশ তাকে গ্রেপ্তার করে
02debf2b23.wav,102478,শুরু হয় আতশবাজ
02ded95347.wav,121678,নানা খবর বেরুচ্ছে
02def70a54.wav,195278,বিদায় জানানো হয়
02e0c0ce5d.wav,208078,নজরুল যে চেতনার মানুষ
02e1160625.wav,92878,রিলাক্স করে
02e116d66b.wav,131278,আলাবামার পুলিশের পিটুনিতে
02e11dfb92.wav,124878,একটি মাদ্রাসা প্রাঙ্গনে
02e13601f2.wav,70478,দুই মাসের মধ্যে
02e1c69525.wav,80078,ভিসা দেয়া হবে
02e2626b01.wav,140878,তারা দাঁত খিচিয়ে
02e263c553.wav,99278,আমদানি বেশি হওয়ায়
02e2d00be1.wav,128078,অপর ডাকাতকে
02e2f4456a.wav,83278,দর্শকদের সামনে
02e316fb55.wav,134478,পুলিশ একজনকে গ্রেপ্তার করেছে
02e39ba980.wav,112078,সৈয়দ শামসুল হক
02e3a97ea7.wav,80078,পালাতে পারেনি
02e3d692d1.wav,137678,তাদের পণ্য বানিয়ে
02e3e7e1cc.wav,108878,রায়বাহাদুরের পুত্র হয়েও
02e4e6b019.wav,64078,তিনি চান
02e51647e4.wav,115278,২৫ থেকে ৩৫ টাকা
02e517f55e.wav,96078,জনগণের একটা রায় আছে
02e51a6a44.wav,115278,জড়িত ১৬ জন এমপিকে
02e53ec304.wav,115278,টাইপ করতেন
02e544c805.wav,128078,বাঘের গর্জন শোনা যায়
02e56b2f16.wav,121678,বাবা পরেশ পালের কথায়
02e5a6fa2f.wav,105678,"স্যার, ১০ মিনিট পুরো লাগেনি"
02e5f16811.wav,153678,কাহারও মুখে কথা নাই
02e6bdde7b.wav,134478,চাকরি এক-দুই দিনের
02e76dc119.wav,83278,সুবিধা করতে পারেনি
02e7b3e24b.wav,105678,টলস্টয়ের অনেক
02e82985b8.wav,67278,বস
02e886a1ef.wav,118478,সুরমা জাহিদ দেশের বিভিন্ন স্থানের
02e8909ee6.wav,153678,কালকে রাত
02e8ac1c5d.wav,118478,ইসি কর্মকর্তারা জানান
02e8c16233.wav,89678,তাঁদের স্থান দেওয়া হয়নি
02e8c826d2.wav,92878,সামাজিক বিড়ম্বনা থেকে
02e9648646.wav,67278,মীর জাফর
02e9fd3b09.wav,102478,শুধু স্কুলের পড়াশোনা দিয়ে
02ea4221ba.wav,80078,টিসু
02ea9e55e4.wav,92878,বড় বেশী দেরি হইল না
02eaac7498.wav,160078,কানাডার টরেন্টোকে যাওয়ার সময়
02eae62a35.wav,115278,বিশেষ করে সিলেট অঞ্চলে
02eb3e5075.wav,115278,লতাবর গ্রামে
02eb58d98d.wav,105678,একটি গোছানো বাড়ি পাবে
02eb7d742e.wav,112078,মেডিসিন বিভাগে
02eb9b7b80.wav,108878,জেকুলিন তাঁদের অন্যতম
02ebc268a5.wav,156878,সমর্থন দিয়েছেন পুতিন
02ec79b96d.wav,99278,তারা আবেদন জানাবে
02ecb1c7b5.wav,102478,সহকারী কমিশনার পদমর্যাদার
02ece84d2a.wav,112078,ভাত বাড়িতে ব্যতিব্যস্ত হইল
02edbaff2c.wav,108878,আন্তর্জাতিক অঙ্গনেও
02edc683a9.wav,54478,নিয়ন্ত্রনে রাখতে পারছে না
02ede0a089.wav,105678,পরিবেশন করছেন রাসেল মাহমুদ
02ee605bcf.wav,89678,বিক্রি কমে যাওয়ায়
02ee7befa9.wav,169678,দনিয়েৎস্ক শহরের রুশপন্থী বিক্ষোভকারীরা
02ee88c08b.wav,147278,আমাদের ছবি আঁকিয়ে
02eeaf21b9.wav,124878,স্কটল্যান্ডের প্রাচীন
02ef00aa01.wav,83278,প্রতিবাদ করার
02ef386f16.wav,112078,বিমানবন্দরের কাছে বলেই
02ef47913d.wav,105678,বাদুড় থেকে
02effd2b4d.wav,83278,প্রথম ব্যাট করার
02f0388495.wav,102478,বন্ধ হয়ে যাবে
02f042f342.wav,144078,বেতন কমিশন গঠন করা হয়
02f054ba4d.wav,96078,সম্ভাবনা নেই
02f0b94be2.wav,118478,অন্যান্য লোকেরা
02f1014df4.wav,80078,বৃহস্পতিবার ভারতের
02f1354f89.wav,80078,সে আমার সঙ্গে
02f161bd72.wav,147278,এই আকৃতির প্রাণীটির প্রতিকৃতি
02f180d9cd.wav,73678,কি খাবেন
02f1a54b6a.wav,92878,পালিত দিবসটির
02f2623e5c.wav,86478,ওই বার্তা নিয়ে
02f2950d5e.wav,121678,আমায় ভালোবাসে না
02f3251453.wav,163278,"যেমন, তাপমাত্রা,বৃষ্টিপাত,"
02f395a3ee.wav,92878,৩০ মিনিটে
02f397fe4c.wav,134478,বিরোধী রাজনীতিক
02f3a5791f.wav,105678,রাতে ও রোববার সারাদিন
02f3cd9751.wav,86478,সেখানে গাইছেন তিনি
02f427d63a.wav,86478,বিখ্যাত হন
02f4c19cd2.wav,92878,শিরোপা উঠবে সিদ্দিকের হাতেই
02f567d3d4.wav,118478,৫ সদস্য নিহত হন
02f5d02976.wav,211278,বাংলাদেশে অর্থনীতি
02f6297943.wav,99278,দুপুর একটা পর্যন্ত
02f63a2387.wav,73678,ভোট দেবে
02f65a62dc.wav,80078,বা অস্থিকোষে
02f67d0c60.wav,102478,পলিমাটি চাপা পড়ে থাকা
02f7a318a2.wav,92878,প্রেমিকা লোপাকে কাজে লাগান
02f7c30fc5.wav,153678,কি নারী-পুরুষ প্রেম করেনি
02f7dda844.wav,115278,না কানের ওপাশে
02f872f50e.wav,115278,দেশের মানুষের জন্য
02f8c09aa7.wav,99278,লক্ষ্যভেদ করেন ওয়াহেদ
02f8e1d014.wav,124878,স্যামসাং
02f9428105.wav,108878,উষ্ণ করে না
02f9a8c056.wav,134478,তাদের মোকাবিলাই বা আপনি
02f9ba4689.wav,105678,রাজনৈতিক কারণে তা আর
02f9f088f7.wav,124878,বাগদাদ বিমান বন্দরে নামার পর
02fa37abae.wav,102478,পিঠে হাত বুলিয়ে
02fa576c36.wav,124878,অভিযান নিয়ে একটি প্রতিবেদন
02fa67155b.wav,83278,১ ঘণ্টা পর
02fa6eeb8d.wav,124878,লাশ কাঁধে করে
02fa796c75.wav,140878,২৬৫ মিলিয়ন ডলারে
02fac882da.wav,99278,যৌন উত্তেজনা হলো
02fb1655e7.wav,73678,এসে বসেছে
02fb34dbc2.wav,99278,ও হাসপাতালের সপ্তম তলায়
02fbbab552.wav,137678,সীমান্তের দুপারের দখলদাররা
02fbc7ef71.wav,137678,জরুরি ভিত্তিতে এক হাজার টাকা
02fc1994cc.wav,179278,পিছে পিছে আইছে
02fc7290e5.wav,86478,তাঁর বেড়ে ওঠা
02fca69db0.wav,144078,আকুপাংচার ইউরোপে প্রবেশ করে
02fd097b48.wav,227278,ছুরিকাহত হলেন
02fd51eb44.wav,60878,তাতো নয়
02fd589277.wav,201678,পাবনার রমা থেকে কলকাতার সুচিত্রা
02fd7bdc59.wav,70478,অর্ডার দিয়ে বানালে
02fdaff790.wav,86478,নেয়া হয়েছে পুরো অঞ্চলের
02fdcdaa39.wav,92878,বাজে বেশি
02fe1441b6.wav,128078,দায়িত্ব নেয়ার মাত্র
02fe2501fe.wav,67278,আর এখানেই
02feb8f143.wav,112078,কোনও বেসরকারি বিশ্ববিদ্যালয়
02ffdfd7a4.wav,115278,ইস্তামবুল থেকে
030067defc.wav,140878,লেখাটা কতদূর পৌঁছাচ্ছে
0300c20530.wav,108878,"মৃত্যুঃ এপ্রিল ২৯, ১৯৮০"
0300f44f65.wav,70478,ইসলামের ইতিহাস
0300fc68e8.wav,80078,ছোট বোনের সঙ্গে
030152da48.wav,105678,বিক্রেতারা জানিয়েছেন
030187664b.wav,86478,আমাদের দাবী উপেক্ষা করে
0301c953bd.wav,67278,একটি মেয়ে হয়
0301da74d6.wav,76878,ওই গাড়িতে
03021a4618.wav,112078,"জুলাই ১১, ২০০৮"
03026e7333.wav,86478,বিভিন্ন থানায় গিয়ে
0302ba0d91.wav,99278,পাড়া ঘোরাল ক্লাবের ছেলেরা
0303511970.wav,156878,মুখোমুখি হতে হবে না
0304133e8b.wav,99278,শুরুতে জানান
0304851f19.wav,115278,অনেক উদাহরণ আছে
